Query,Avg (last 4 runs),Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Created At,Test run no.,malloc 0,malloc 1,malloc 2,malloc 3,malloc 4
1,30.18270218925045,30.410247173000243,30.243754232000356,30.179525349998585,30.16977061700163,30.137758558001224,2025-02-17 14:08:18.426835,1,327246.0,324188.0,324180.0,324180.0,324180.0
