Query,Avg (last 4 runs),Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Created At,Test run no.,malloc 0,malloc 1,malloc 2,malloc 3,malloc 4
1,567.2735243485004,565.8203208689993,570.0429036210007,566.2211301429998,567.2694593760025,565.5606042539985,2025-02-17 14:08:18.426835,1,324156.0,324188.0,324156.0,324156.0,324156.0
